ticket_id,created_date,category,priority,assigned_team,status,resolution_time_hrs,is_escalated,server_id
TKT-22123,2026-01-11,Security,P1,Team A,Escalated,51.44,1,Server-C
TKT-22124,2025-09-20,Software,P1,Team A,Resolved,21.32,0,Server-E
TKT-22125,2026-04-19,Security,P3,Team A,Escalated,51.15,0,Server-C
TKT-22126,2026-05-29,Security,P1,Team D,Resolved,49.26,1,Server-E
TKT-22127,2025-06-08,Network,P4,Team B,Open,3.59,0,Server-B
TKT-22128,2025-12-30,Hardware,P4,Team B,Resolved,28.85,0,Server-E
TKT-22129,2026-01-01,Software,P1,Team B,Resolved,50.29,0,Server-D
TKT-22130,2025-09-13,Network,P4,Team C,Escalated,24.94,0,Server-C
TKT-22131,2026-04-06,Security,P2,Team C,Escalated,36.18,0,Server-B
TKT-22132,2026-05-01,Software,P2,Team A,Open,56.01,0,Server-B
TKT-22133,2025-12-27,Hardware,P3,Team A,Open,47.77,1,Server-E
TKT-22134,2026-04-30,Network,P1,Team A,Open,70.96,0,Server-E
TKT-22135,2025-07-03,Software,P2,Team D,Resolved,38.73,0,Server-B
TKT-22136,2025-10-23,Security,P1,Team B,Resolved,26.26,0,Server-B
TKT-22137,2026-03-27,Network,P1,Team B,Open,55.38,0,Server-B
TKT-22138,2026-05-14,Hardware,P2,Team B,Escalated,20.56,0,Server-B
TKT-22139,2026-04-24,Security,P2,Team A,Open,40.46,0,Server-A
TKT-22140,2025-06-19,Software,P2,Team A,Resolved,66.9,1,Server-B
TKT-22141,2025-08-05,Software,P4,Team B,Escalated,17.42,0,Server-A
TKT-22142,2025-10-05,Network,P2,Team C,Escalated,27.7,0,Server-E
TKT-22143,2026-04-05,Software,P2,Team B,Open,22.2,0,Server-B
TKT-22144,2025-09-10,Network,P2,Team B,Escalated,19.09,0,Server-E
TKT-22145,2025-08-03,Security,P4,Team D,Open,44.65,0,Server-A
TKT-22146,2025-09-30,Network,P4,Team D,Escalated,25.59,0,Server-A
TKT-22147,2025-10-22,Network,P3,Team A,Open,68.85,0,Server-B
TKT-22148,2026-05-11,Hardware,P4,Team A,Open,13.55,0,Server-E
TKT-22149,2026-04-04,Network,P3,Team B,Open,48.94,0,Server-E
TKT-22150,2025-10-14,Security,P2,Team C,Resolved,64.35,0,Server-E
TKT-22151,2025-10-19,Software,P1,Team D,Escalated,43.3,0,Server-D
TKT-22152,2025-07-12,Hardware,P1,Team D,Resolved,7.02,0,Server-D
TKT-22153,2026-03-21,Hardware,P1,Team D,Open,16.72,1,Server-C
TKT-22154,2026-02-17,Network,P3,Team D,Escalated,25.0,0,Server-A
TKT-22155,2026-02-05,Software,P3,Team A,Escalated,37.24,0,Server-A
TKT-22156,2025-07-11,Security,P1,Team C,Open,37.87,0,Server-A
TKT-22157,2026-04-13,Software,P2,Team D,Escalated,65.53,1,Server-A
TKT-22158,2025-06-26,Hardware,P2,Team B,Open,56.26,0,Server-D
TKT-22159,2025-07-23,Hardware,P4,Team B,Open,51.24,0,Server-B
TKT-22160,2025-11-26,Security,P1,Team C,Resolved,12.42,0,Server-B
TKT-22161,2025-11-24,Security,P3,Team B,Open,66.1,0,Server-D
TKT-22162,2026-04-25,Security,P3,Team D,Open,15.66,0,Server-A
TKT-22163,2025-12-15,Network,P4,Team D,Escalated,9.1,1,Server-D
TKT-22164,2025-07-30,Network,P1,Team D,Open,54.76,0,Server-D
TKT-22165,2025-07-24,Security,P3,Team D,Escalated,40.16,0,Server-B
TKT-22166,2026-03-05,Network,P3,Team A,Escalated,4.78,1,Server-A
TKT-22167,2025-06-08,Security,P1,Team C,Resolved,45.63,0,Server-A
TKT-22168,2026-03-31,Hardware,P1,Team B,Resolved,3.23,0,Server-B
TKT-22169,2025-12-10,Network,P3,Team A,Resolved,64.24,0,Server-D
TKT-22170,2025-09-06,Network,P1,Team A,Resolved,60.51,1,Server-B
TKT-22171,2025-12-27,Security,P3,Team C,Open,2.14,0,Server-E
TKT-22172,2026-04-07,Security,P1,Team A,Escalated,3.57,0,Server-A
TKT-22173,2025-12-11,Network,P3,Team D,Escalated,30.68,0,Server-D
TKT-22174,2025-09-07,Hardware,P2,Team D,Resolved,29.85,1,Server-D
TKT-22175,2025-09-15,Hardware,P2,Team A,Escalated,43.88,0,Server-E
TKT-22176,2026-06-01,Network,P1,Team B,Resolved,6.9,1,Server-D
TKT-22177,2025-12-02,Network,P1,Team B,Escalated,68.88,0,Server-E
TKT-22178,2026-02-21,Security,P3,Team B,Escalated,43.55,1,Server-D
TKT-22179,2025-08-21,Security,P2,Team A,Resolved,53.83,0,Server-B
TKT-22180,2025-08-20,Network,P3,Team B,Escalated,68.55,0,Server-A
TKT-22181,2025-06-08,Hardware,P2,Team A,Open,45.1,0,Server-A
TKT-22182,2025-08-19,Hardware,P4,Team C,Escalated,24.19,0,Server-D
TKT-22183,2025-09-17,Security,P4,Team C,Open,47.55,0,Server-D
TKT-22184,2026-03-19,Security,P3,Team A,Open,58.27,0,Server-B
TKT-22185,2026-03-03,Security,P4,Team D,Resolved,19.14,1,Server-E
TKT-22186,2025-11-05,Network,P1,Team C,Resolved,62.84,0,Server-B
TKT-22187,2025-12-24,Software,P4,Team C,Escalated,53.16,1,Server-D
TKT-22188,2025-12-29,Software,P4,Team B,Resolved,30.48,0,Server-A
TKT-22189,2026-02-03,Software,P4,Team A,Resolved,61.53,0,Server-E
TKT-22190,2025-08-10,Security,P3,Team D,Resolved,15.03,0,Server-C
TKT-22191,2025-11-19,Network,P4,Team B,Open,14.69,0,Server-B
TKT-22192,2025-10-14,Hardware,P4,Team D,Open,35.38,0,Server-E
TKT-22193,2026-03-30,Network,P1,Team D,Resolved,13.04,0,Server-B
TKT-22194,2026-04-27,Software,P2,Team C,Escalated,9.96,0,Server-B
TKT-22195,2025-11-11,Network,P1,Team B,Open,38.11,0,Server-D
TKT-22196,2026-02-27,Software,P3,Team A,Escalated,35.91,1,Server-C
TKT-22197,2025-08-17,Hardware,P2,Team C,Escalated,56.6,0,Server-B
TKT-22198,2026-01-05,Software,P1,Team B,Escalated,35.31,1,Server-E
TKT-22199,2026-03-08,Software,P2,Team C,Open,60.48,0,Server-D
TKT-22200,2026-04-19,Network,P1,Team C,Open,16.2,0,Server-A
TKT-22201,2026-05-15,Software,P4,Team A,Open,9.83,0,Server-E
TKT-22202,2026-02-27,Network,P4,Team D,Resolved,63.58,1,Server-D
TKT-22203,2025-07-02,Security,P2,Team B,Resolved,16.35,1,Server-B
TKT-22204,2025-07-27,Hardware,P1,Team B,Open,47.52,1,Server-D
TKT-22205,2025-10-04,Hardware,P4,Team A,Escalated,48.75,0,Server-C
TKT-22206,2026-03-25,Software,P2,Team A,Open,51.52,0,Server-E
TKT-22207,2025-10-23,Security,P3,Team A,Escalated,36.43,0,Server-A
TKT-22208,2026-04-18,Hardware,P3,Team B,Resolved,26.13,1,Server-C
TKT-22209,2025-08-03,Network,P3,Team B,Escalated,6.79,1,Server-B
TKT-22210,2025-08-19,Hardware,P2,Team D,Escalated,56.11,1,Server-E
TKT-22211,2025-07-10,Software,P3,Team D,Resolved,46.44,0,Server-C
TKT-22212,2025-10-30,Security,P4,Team D,Resolved,67.94,0,Server-B
TKT-22213,2026-04-06,Hardware,P4,Team D,Resolved,43.96,0,Server-B
TKT-22214,2026-04-19,Security,P3,Team D,Escalated,46.61,1,Server-D
TKT-22215,2026-05-30,Software,P3,Team D,Resolved,8.03,0,Server-B
TKT-22216,2025-09-26,Security,P4,Team B,Resolved,66.39,0,Server-E
TKT-22217,2025-10-04,Network,P3,Team D,Open,35.43,0,Server-B
TKT-22218,2025-07-05,Hardware,P2,Team C,Escalated,31.1,0,Server-C
TKT-22219,2026-03-12,Hardware,P1,Team B,Open,47.95,0,Server-A
TKT-22220,2026-04-25,Software,P1,Team C,Resolved,47.62,1,Server-E
TKT-22221,2025-09-21,Hardware,P4,Team D,Resolved,25.95,1,Server-B
TKT-22222,2026-05-19,Software,P2,Team B,Open,48.27,0,Server-C
TKT-22223,2025-06-12,Network,P3,Team A,Escalated,26.7,1,Server-A
TKT-22224,2025-08-01,Hardware,P1,Team C,Open,52.52,1,Server-D
TKT-22225,2025-11-30,Security,P4,Team C,Open,23.58,0,Server-A
TKT-22226,2026-04-03,Hardware,P4,Team D,Escalated,57.2,1,Server-C
TKT-22227,2026-03-19,Network,P3,Team B,Resolved,40.44,0,Server-D
TKT-22228,2026-01-12,Hardware,P3,Team D,Resolved,5.62,0,Server-B
TKT-22229,2026-05-16,Software,P1,Team A,Open,44.12,0,Server-A
TKT-22230,2026-03-06,Hardware,P2,Team D,Open,30.63,0,Server-E
TKT-22231,2026-05-03,Network,P3,Team C,Resolved,48.94,0,Server-C
TKT-22232,2026-05-13,Security,P3,Team D,Resolved,2.43,0,Server-B
TKT-22233,2026-05-03,Network,P4,Team A,Open,39.66,0,Server-B
TKT-22234,2025-10-10,Hardware,P2,Team C,Resolved,52.28,0,Server-A
TKT-22235,2025-09-14,Security,P4,Team D,Open,10.75,1,Server-A
TKT-22236,2025-12-01,Software,P1,Team C,Resolved,65.54,0,Server-E
TKT-22237,2025-06-22,Security,P1,Team B,Escalated,11.03,0,Server-A
TKT-22238,2025-12-20,Network,P1,Team A,Escalated,18.97,0,Server-B
TKT-22239,2025-08-10,Hardware,P1,Team B,Open,1.37,1,Server-D
TKT-22240,2025-07-30,Network,P4,Team A,Resolved,29.84,0,Server-B
TKT-22241,2025-07-14,Software,P2,Team D,Open,32.25,0,Server-B
TKT-22242,2026-01-29,Network,P2,Team D,Resolved,31.1,0,Server-D
TKT-22243,2026-04-07,Hardware,P1,Team C,Escalated,45.36,0,Server-C
TKT-22244,2025-06-12,Hardware,P2,Team B,Open,63.91,0,Server-E
TKT-22245,2026-05-28,Software,P4,Team B,Open,46.17,0,Server-D
TKT-22246,2025-12-01,Hardware,P2,Team B,Open,12.79,0,Server-C
TKT-22247,2025-10-19,Hardware,P4,Team D,Resolved,38.88,1,Server-B
TKT-22248,2025-10-31,Hardware,P1,Team A,Escalated,20.74,0,Server-A
TKT-22249,2025-12-14,Security,P3,Team B,Resolved,51.16,0,Server-C
TKT-22250,2025-09-02,Software,P4,Team C,Escalated,3.79,0,Server-E
TKT-22251,2026-05-12,Network,P3,Team B,Open,65.52,0,Server-C
TKT-22252,2026-03-02,Hardware,P4,Team A,Escalated,65.87,0,Server-A
TKT-22253,2025-12-24,Hardware,P1,Team C,Escalated,24.11,1,Server-D
TKT-22254,2026-03-15,Network,P2,Team B,Open,35.12,0,Server-E
TKT-22255,2026-02-13,Software,P3,Team D,Escalated,14.58,0,Server-D
TKT-22256,2025-08-26,Network,P4,Team B,Escalated,68.96,0,Server-C
TKT-22257,2025-10-01,Network,P2,Team A,Open,9.96,0,Server-B
TKT-22258,2025-08-11,Hardware,P1,Team B,Escalated,29.18,0,Server-E
TKT-22259,2025-12-03,Security,P1,Team C,Resolved,9.31,1,Server-E
TKT-22260,2025-07-10,Security,P3,Team B,Escalated,51.07,0,Server-E
TKT-22261,2025-12-02,Network,P2,Team A,Resolved,26.9,0,Server-A
TKT-22262,2025-07-15,Software,P1,Team A,Resolved,28.89,0,Server-A
TKT-22263,2026-04-23,Network,P1,Team D,Escalated,30.81,0,Server-C
TKT-22264,2026-03-16,Network,P1,Team B,Resolved,47.84,0,Server-C
TKT-22265,2025-12-01,Software,P3,Team B,Resolved,23.9,1,Server-B
TKT-22266,2026-01-06,Network,P2,Team B,Open,6.09,0,Server-B
TKT-22267,2025-07-18,Hardware,P3,Team A,Open,23.16,0,Server-E
TKT-22268,2025-09-25,Network,P1,Team B,Open,36.37,0,Server-D
TKT-22269,2025-10-30,Software,P2,Team A,Escalated,58.35,0,Server-A
TKT-22270,2026-05-29,Network,P4,Team C,Escalated,22.63,1,Server-D
TKT-22271,2026-03-18,Software,P2,Team C,Escalated,63.67,1,Server-A
TKT-22272,2025-06-12,Security,P3,Team A,Resolved,53.11,0,Server-E
TKT-22273,2026-01-19,Security,P4,Team A,Escalated,36.95,0,Server-A
TKT-22274,2026-02-26,Software,P4,Team A,Escalated,3.41,1,Server-D
TKT-22275,2025-07-27,Software,P1,Team D,Escalated,46.34,0,Server-D
TKT-22276,2025-10-30,Network,P1,Team C,Escalated,68.17,0,Server-C
TKT-22277,2025-08-25,Network,P4,Team C,Resolved,48.51,0,Server-A
TKT-22278,2026-01-13,Security,P2,Team A,Open,55.28,1,Server-B
TKT-22279,2025-07-09,Hardware,P3,Team B,Resolved,31.11,0,Server-D
TKT-22280,2025-07-28,Network,P3,Team B,Resolved,52.02,0,Server-C
TKT-22281,2026-01-09,Hardware,P1,Team A,Resolved,66.14,0,Server-B
TKT-22282,2025-09-17,Software,P3,Team A,Open,7.69,1,Server-B
TKT-22283,2026-04-03,Software,P2,Team A,Open,59.92,0,Server-C
TKT-22284,2026-06-05,Hardware,P4,Team C,Resolved,21.2,0,Server-B
TKT-22285,2025-07-17,Security,P2,Team A,Open,56.16,0,Server-C
TKT-22286,2026-02-12,Software,P4,Team D,Escalated,22.86,0,Server-B
TKT-22287,2025-12-12,Security,P4,Team C,Escalated,52.43,0,Server-C
TKT-22288,2026-03-08,Hardware,P2,Team A,Open,6.21,0,Server-E
TKT-22289,2025-10-25,Network,P1,Team C,Escalated,39.43,0,Server-E
TKT-22290,2025-11-19,Network,P1,Team D,Resolved,34.23,1,Server-C
TKT-22291,2026-02-16,Network,P4,Team D,Resolved,3.15,0,Server-E
TKT-22292,2026-01-19,Hardware,P3,Team A,Resolved,5.16,0,Server-B
TKT-22293,2025-07-13,Security,P2,Team A,Escalated,35.34,1,Server-B
TKT-22294,2025-09-04,Network,P1,Team C,Open,7.67,1,Server-A
TKT-22295,2026-05-17,Security,P1,Team D,Resolved,47.23,1,Server-B
TKT-22296,2026-04-25,Software,P2,Team A,Escalated,36.7,0,Server-E
TKT-22297,2026-04-28,Security,P4,Team D,Open,61.33,0,Server-A
TKT-22298,2025-10-14,Network,P3,Team B,Open,5.68,1,Server-C
TKT-22299,2026-05-30,Hardware,P2,Team B,Resolved,43.79,0,Server-C
TKT-22300,2025-11-18,Hardware,P4,Team D,Open,53.2,0,Server-A
TKT-22301,2026-02-12,Software,P1,Team D,Resolved,9.91,0,Server-A
TKT-22302,2025-06-14,Hardware,P1,Team B,Escalated,27.48,0,Server-E
TKT-22303,2026-01-04,Hardware,P3,Team A,Escalated,46.32,0,Server-E
TKT-22304,2025-07-28,Security,P2,Team D,Escalated,4.1,0,Server-E
TKT-22305,2026-04-08,Hardware,P2,Team A,Escalated,54.95,0,Server-B
TKT-22306,2025-06-14,Network,P1,Team B,Escalated,33.31,0,Server-B
TKT-22307,2025-10-02,Software,P2,Team A,Open,50.96,1,Server-A
TKT-22308,2026-04-08,Software,P2,Team A,Open,23.91,0,Server-C
TKT-22309,2025-08-04,Software,P3,Team A,Open,40.96,0,Server-C
TKT-22310,2026-01-27,Security,P4,Team B,Escalated,16.52,0,Server-C
TKT-22311,2026-01-23,Hardware,P2,Team B,Open,47.37,0,Server-E
TKT-22312,2025-10-15,Security,P2,Team C,Resolved,10.94,0,Server-D
TKT-22313,2026-05-07,Hardware,P3,Team D,Escalated,8.33,0,Server-D
TKT-22314,2025-08-14,Security,P1,Team C,Escalated,3.47,0,Server-C
TKT-22315,2026-02-05,Network,P3,Team C,Resolved,56.84,0,Server-D
TKT-22316,2025-07-22,Network,P2,Team A,Resolved,3.07,0,Server-C
TKT-22317,2025-09-13,Security,P1,Team A,Resolved,32.17,1,Server-D
TKT-22318,2025-11-09,Software,P2,Team A,Escalated,8.43,0,Server-A
TKT-22319,2026-03-19,Software,P2,Team B,Open,27.49,0,Server-C
TKT-22320,2026-01-06,Security,P2,Team D,Open,3.87,1,Server-A
TKT-22321,2025-09-13,Network,P4,Team C,Resolved,21.69,1,Server-D
TKT-22322,2025-11-26,Network,P4,Team B,Escalated,62.43,0,Server-E
TKT-22323,2026-05-19,Network,P1,Team B,Resolved,13.24,0,Server-D
TKT-22324,2026-05-16,Software,P3,Team C,Escalated,60.3,1,Server-D
TKT-22325,2025-06-15,Hardware,P2,Team A,Resolved,11.78,0,Server-B
TKT-22326,2026-01-12,Software,P2,Team C,Open,59.01,0,Server-A
TKT-22327,2025-12-10,Software,P3,Team A,Escalated,37.94,0,Server-D
TKT-22328,2026-04-12,Software,P1,Team D,Escalated,65.1,0,Server-A
TKT-22329,2026-02-06,Security,P3,Team B,Resolved,20.75,1,Server-D
TKT-22330,2026-05-21,Hardware,P3,Team B,Resolved,1.09,0,Server-B
TKT-22331,2025-10-27,Software,P3,Team A,Open,53.29,1,Server-B
TKT-22332,2025-06-20,Security,P3,Team C,Escalated,21.47,1,Server-E
TKT-22333,2025-06-27,Software,P1,Team D,Escalated,53.98,0,Server-E
TKT-22334,2025-11-26,Software,P4,Team D,Escalated,34.48,0,Server-B
TKT-22335,2025-11-29,Software,P2,Team B,Open,44.37,1,Server-A
TKT-22336,2025-06-10,Network,P2,Team D,Escalated,69.63,0,Server-A
TKT-22337,2026-03-05,Security,P3,Team B,Escalated,57.82,1,Server-E
TKT-22338,2026-01-14,Software,P3,Team B,Escalated,26.44,1,Server-B
TKT-22339,2025-11-24,Network,P1,Team D,Resolved,7.47,0,Server-B
TKT-22340,2026-03-17,Security,P4,Team D,Escalated,7.25,0,Server-A
TKT-22341,2026-05-20,Software,P3,Team B,Escalated,38.41,0,Server-E
TKT-22342,2026-01-18,Software,P1,Team D,Resolved,59.34,0,Server-E
TKT-22343,2026-04-25,Hardware,P4,Team C,Resolved,15.99,1,Server-C
TKT-22344,2026-05-24,Security,P2,Team C,Escalated,42.67,0,Server-E
TKT-22345,2026-02-27,Hardware,P1,Team C,Resolved,21.59,1,Server-C
TKT-22346,2025-06-11,Network,P1,Team B,Open,28.71,1,Server-D
TKT-22347,2026-03-01,Network,P2,Team B,Resolved,69.95,0,Server-E
TKT-22348,2025-11-15,Network,P1,Team D,Escalated,70.16,0,Server-A
TKT-22349,2026-02-14,Software,P4,Team A,Resolved,39.03,1,Server-D
TKT-22350,2026-03-01,Security,P1,Team B,Resolved,20.75,1,Server-A
TKT-22351,2026-03-22,Hardware,P3,Team C,Open,1.06,0,Server-A
TKT-22352,2026-06-03,Hardware,P2,Team B,Open,27.35,0,Server-B
TKT-22353,2026-04-19,Software,P2,Team B,Open,18.09,0,Server-D
TKT-22354,2026-02-25,Security,P3,Team D,Open,66.68,0,Server-C
TKT-22355,2026-01-30,Hardware,P1,Team A,Open,36.79,0,Server-C
TKT-22356,2026-01-17,Hardware,P4,Team D,Resolved,55.91,0,Server-C
TKT-22357,2025-10-20,Security,P4,Team C,Resolved,51.41,0,Server-A
TKT-22358,2026-02-27,Software,P3,Team C,Resolved,34.16,0,Server-C
TKT-22359,2026-03-25,Network,P1,Team B,Escalated,48.84,0,Server-E
TKT-22360,2025-10-06,Hardware,P4,Team D,Escalated,46.88,1,Server-B
TKT-22361,2025-07-14,Security,P4,Team B,Escalated,42.31,1,Server-D
TKT-22362,2025-06-12,Security,P2,Team C,Open,25.93,0,Server-C
TKT-22363,2025-08-08,Security,P2,Team C,Open,55.87,0,Server-B
TKT-22364,2025-12-06,Network,P2,Team C,Escalated,42.26,0,Server-E
TKT-22365,2025-07-14,Network,P2,Team C,Resolved,69.61,1,Server-C
TKT-22366,2025-07-09,Software,P1,Team A,Open,3.89,1,Server-D
TKT-22367,2025-10-23,Hardware,P4,Team C,Escalated,35.86,0,Server-E
TKT-22368,2025-10-22,Software,P4,Team C,Open,18.1,0,Server-E
TKT-22369,2026-01-19,Network,P3,Team C,Open,22.23,0,Server-C
TKT-22370,2026-05-28,Software,P1,Team A,Resolved,3.72,0,Server-B
TKT-22371,2026-01-05,Hardware,P1,Team C,Resolved,23.35,0,Server-A
TKT-22372,2026-01-24,Software,P1,Team B,Escalated,19.22,0,Server-D
TKT-22373,2025-09-21,Hardware,P2,Team B,Open,58.32,1,Server-D
TKT-22374,2025-08-20,Security,P3,Team C,Resolved,35.79,0,Server-C
TKT-22375,2026-04-16,Network,P2,Team B,Escalated,13.54,0,Server-B
TKT-22376,2025-07-15,Network,P1,Team C,Open,5.49,0,Server-D
TKT-22377,2026-02-03,Hardware,P2,Team A,Open,5.46,0,Server-D
TKT-22378,2025-08-15,Hardware,P3,Team D,Resolved,13.04,1,Server-D
TKT-22379,2026-04-19,Network,P4,Team D,Open,1.89,0,Server-D
TKT-22380,2026-02-22,Hardware,P3,Team A,Escalated,7.05,0,Server-A
TKT-22381,2025-08-25,Network,P3,Team D,Escalated,40.05,0,Server-D
TKT-22382,2025-09-07,Security,P4,Team A,Open,52.61,0,Server-C
TKT-22383,2025-07-27,Hardware,P1,Team A,Open,51.96,1,Server-A
TKT-22384,2025-11-08,Security,P4,Team B,Resolved,21.53,0,Server-B
TKT-22385,2025-10-03,Security,P4,Team C,Escalated,46.55,1,Server-E
TKT-22386,2026-03-19,Security,P4,Team C,Open,18.0,1,Server-E
TKT-22387,2025-11-29,Security,P2,Team A,Open,70.88,0,Server-E
TKT-22388,2025-10-28,Network,P1,Team B,Open,44.59,0,Server-C
TKT-22389,2025-07-16,Software,P3,Team D,Resolved,5.14,0,Server-D
TKT-22390,2025-11-22,Software,P4,Team C,Open,67.54,0,Server-B
TKT-22391,2026-05-01,Hardware,P2,Team B,Open,55.58,0,Server-C
TKT-22392,2025-10-28,Hardware,P3,Team B,Open,40.13,0,Server-E
TKT-22393,2025-10-05,Network,P2,Team B,Escalated,56.65,1,Server-B
TKT-22394,2025-07-12,Hardware,P4,Team B,Open,6.61,0,Server-A
TKT-22395,2026-01-07,Network,P2,Team B,Open,33.71,1,Server-B
TKT-22396,2025-06-18,Network,P2,Team B,Escalated,21.96,0,Server-D
TKT-22397,2026-04-18,Security,P4,Team B,Resolved,4.04,0,Server-C
TKT-22398,2025-11-11,Network,P4,Team B,Escalated,39.27,0,Server-C
TKT-22399,2025-11-13,Hardware,P2,Team B,Escalated,5.48,0,Server-C
TKT-22400,2025-11-19,Hardware,P3,Team B,Open,11.68,1,Server-A
TKT-22401,2026-01-29,Security,P4,Team A,Escalated,66.95,0,Server-D
TKT-22402,2025-06-18,Hardware,P2,Team A,Open,41.39,0,Server-E
TKT-22403,2025-07-27,Security,P3,Team C,Resolved,12.88,0,Server-B
TKT-22404,2025-10-09,Software,P3,Team A,Resolved,23.5,0,Server-B
TKT-22405,2025-08-01,Software,P3,Team C,Escalated,38.9,0,Server-C
TKT-22406,2026-03-18,Security,P2,Team C,Escalated,3.82,0,Server-C
TKT-22407,2026-05-19,Hardware,P3,Team D,Open,9.05,1,Server-E
TKT-22408,2026-04-10,Network,P4,Team C,Escalated,44.75,1,Server-A
TKT-22409,2026-01-27,Security,P2,Team A,Open,10.73,0,Server-C
TKT-22410,2025-12-04,Network,P2,Team A,Escalated,2.74,0,Server-B
TKT-22411,2026-03-06,Software,P3,Team C,Resolved,62.42,1,Server-D
TKT-22412,2025-07-02,Security,P4,Team D,Escalated,2.37,0,Server-E
TKT-22413,2025-09-06,Software,P3,Team A,Resolved,46.2,1,Server-A
TKT-22414,2025-11-23,Security,P4,Team B,Resolved,9.54,0,Server-C
TKT-22415,2025-08-24,Software,P1,Team A,Escalated,9.56,0,Server-D
TKT-22416,2026-05-18,Network,P1,Team B,Open,30.88,0,Server-B
TKT-22417,2025-07-25,Network,P2,Team A,Open,36.07,1,Server-A
TKT-22418,2026-02-05,Network,P3,Team C,Resolved,62.94,0,Server-D
TKT-22419,2026-05-06,Security,P3,Team D,Escalated,44.02,0,Server-C
TKT-22420,2026-04-21,Hardware,P1,Team A,Resolved,55.54,0,Server-E
TKT-22421,2025-10-13,Hardware,P1,Team B,Resolved,59.59,0,Server-B
TKT-22422,2025-09-27,Software,P2,Team A,Escalated,22.42,0,Server-D
TKT-22423,2026-03-31,Software,P3,Team C,Escalated,33.49,0,Server-A
TKT-22424,2025-12-19,Network,P3,Team D,Resolved,69.06,1,Server-E
TKT-22425,2025-11-16,Software,P2,Team D,Escalated,19.05,1,Server-E
TKT-22426,2026-04-18,Network,P1,Team D,Resolved,31.57,0,Server-E
TKT-22427,2025-08-17,Network,P4,Team B,Open,28.46,0,Server-A
TKT-22428,2025-09-08,Network,P2,Team C,Resolved,34.72,1,Server-C
TKT-22429,2025-09-03,Security,P3,Team C,Open,64.83,0,Server-B
TKT-22430,2026-02-05,Network,P1,Team B,Escalated,2.72,0,Server-D
TKT-22431,2026-03-11,Software,P4,Team B,Resolved,36.05,0,Server-B
TKT-22432,2025-06-12,Security,P3,Team D,Open,44.88,1,Server-E
TKT-22433,2025-11-24,Hardware,P1,Team B,Resolved,4.44,1,Server-B
TKT-22434,2025-07-27,Software,P2,Team B,Escalated,37.68,0,Server-A
TKT-22435,2025-10-10,Network,P2,Team B,Open,36.02,0,Server-E
TKT-22436,2025-11-27,Network,P4,Team C,Open,42.69,0,Server-A
TKT-22437,2025-08-20,Security,P4,Team C,Resolved,16.77,0,Server-B
TKT-22438,2026-02-07,Security,P3,Team D,Escalated,49.54,0,Server-C
TKT-22439,2026-03-12,Network,P2,Team C,Open,4.06,1,Server-D
TKT-22440,2025-06-12,Security,P4,Team D,Open,12.71,1,Server-B
TKT-22441,2026-01-03,Network,P4,Team C,Resolved,30.77,0,Server-B
TKT-22442,2026-01-02,Hardware,P3,Team A,Open,20.18,1,Server-E
TKT-22443,2026-01-04,Network,P1,Team B,Resolved,57.95,1,Server-B
TKT-22444,2026-05-09,Network,P1,Team D,Open,10.2,1,Server-C
TKT-22445,2025-11-24,Software,P4,Team B,Open,16.96,0,Server-B
TKT-22446,2025-10-17,Network,P1,Team D,Resolved,7.95,0,Server-C
TKT-22447,2026-03-03,Network,P4,Team B,Resolved,53.54,0,Server-D
TKT-22448,2025-09-19,Hardware,P1,Team B,Resolved,20.32,0,Server-B
TKT-22449,2026-01-30,Network,P3,Team C,Resolved,50.13,0,Server-A
TKT-22450,2025-12-25,Network,P2,Team D,Open,52.23,1,Server-C
TKT-22451,2025-11-21,Network,P3,Team B,Resolved,25.01,0,Server-D
TKT-22452,2025-06-22,Network,P1,Team A,Escalated,71.34,0,Server-D
TKT-22453,2025-08-17,Hardware,P4,Team A,Escalated,30.82,0,Server-B
TKT-22454,2026-05-15,Network,P3,Team C,Open,35.86,1,Server-B
TKT-22455,2025-12-05,Hardware,P2,Team A,Resolved,67.44,0,Server-A
TKT-22456,2026-05-07,Software,P2,Team C,Open,71.38,0,Server-D
TKT-22457,2026-02-13,Network,P4,Team B,Resolved,29.1,1,Server-B
TKT-22458,2026-05-25,Security,P1,Team D,Escalated,52.36,0,Server-C
TKT-22459,2026-03-06,Network,P1,Team C,Open,18.14,0,Server-A
TKT-22460,2025-12-06,Hardware,P3,Team D,Escalated,23.8,0,Server-B
TKT-22461,2026-01-09,Software,P4,Team D,Open,7.36,1,Server-C
