log_id,timestamp,server_id,log_level,uptime_percentage,response_time_ms
LOG-24219,2025-11-12 16:52:30,Server-B,ERROR,86.19,1214.47
LOG-24220,2025-10-26 03:54:30,Server-E,ERROR,85.03,170.49
LOG-24221,2025-11-09 10:50:28,Server-A,INFO,94.96,1483.47
LOG-24222,2026-05-18 01:39:26,Server-A,WARN,93.8,1624.38
LOG-24223,2025-06-30 01:43:27,Server-A,INFO,93.94,1688.35
LOG-24224,2025-09-12 23:30:05,Server-C,INFO,96.11,1846.78
LOG-24225,2026-04-01 06:22:08,Server-A,INFO,85.56,1137.39
LOG-24226,2025-11-06 12:55:02,Server-A,INFO,87.23,1482.01
LOG-24227,2025-10-18 19:28:40,Server-B,WARN,86.95,1743.7
LOG-24228,2026-04-22 19:09:30,Server-E,WARN,94.92,1644.8
LOG-24229,2026-06-03 04:47:02,Server-E,ERROR,89.25,1561.26
LOG-24230,2025-07-10 03:48:00,Server-E,ERROR,97.59,1617.45
LOG-24231,2025-08-08 21:09:52,Server-C,ERROR,89.44,1137.69
LOG-24232,2026-02-18 01:19:44,Server-C,CRITICAL,92.23,631.17
LOG-24233,2025-08-08 12:04:35,Server-A,INFO,92.07,1866.53
LOG-24234,2026-03-26 02:45:49,Server-B,WARN,98.69,1300.72
LOG-24235,2025-09-05 01:57:31,Server-A,ERROR,91.33,1404.0
LOG-24236,2025-12-04 09:13:17,Server-D,WARN,95.9,710.43
LOG-24237,2026-02-16 17:30:04,Server-E,WARN,88.96,1128.23
LOG-24238,2025-06-24 23:03:37,Server-C,WARN,85.81,1048.27
LOG-24239,2025-10-17 21:19:39,Server-E,ERROR,86.59,1754.47
LOG-24240,2025-07-21 21:47:16,Server-C,CRITICAL,93.0,837.0
LOG-24241,2026-03-06 23:41:37,Server-E,ERROR,99.21,76.97
LOG-24242,2026-01-06 01:41:34,Server-B,ERROR,96.32,1840.13
LOG-24243,2026-05-16 16:53:48,Server-A,INFO,89.57,1329.5
LOG-24244,2026-05-06 12:37:00,Server-E,ERROR,89.31,332.55
LOG-24245,2026-05-23 22:29:06,Server-A,ERROR,85.32,1869.06
LOG-24246,2025-09-14 01:14:52,Server-B,WARN,88.27,1987.5
LOG-24247,2025-11-04 17:20:14,Server-D,CRITICAL,96.27,851.11
LOG-24248,2025-12-16 18:07:41,Server-D,ERROR,85.83,494.04
LOG-24249,2025-11-23 01:54:25,Server-D,WARN,99.64,958.68
LOG-24250,2025-09-21 10:33:32,Server-C,CRITICAL,86.01,921.24
LOG-24251,2025-06-29 09:38:42,Server-D,INFO,98.51,981.65
LOG-24252,2026-06-04 22:30:32,Server-B,WARN,86.38,1345.27
LOG-24253,2026-03-07 14:42:02,Server-C,INFO,95.52,941.63
LOG-24254,2026-01-12 17:02:11,Server-B,CRITICAL,90.88,368.68
LOG-24255,2025-09-20 06:43:47,Server-E,ERROR,91.06,1616.49
LOG-24256,2026-01-28 01:37:29,Server-C,INFO,86.33,1742.05
LOG-24257,2025-09-11 08:16:51,Server-C,INFO,91.71,430.29
LOG-24258,2025-11-25 09:12:19,Server-B,ERROR,85.06,1030.83
LOG-24259,2025-12-12 02:57:41,Server-A,WARN,99.61,211.03
LOG-24260,2026-04-25 22:41:08,Server-D,CRITICAL,99.91,566.8
LOG-24261,2026-05-13 05:00:23,Server-C,WARN,86.56,294.47
LOG-24262,2026-03-23 15:50:09,Server-B,WARN,86.35,1418.64
LOG-24263,2026-02-02 03:45:26,Server-A,ERROR,97.7,1825.34
LOG-24264,2025-10-23 07:54:22,Server-D,CRITICAL,96.89,1087.74
LOG-24265,2026-04-27 21:02:37,Server-D,WARN,95.12,124.69
LOG-24266,2025-06-25 04:42:38,Server-E,CRITICAL,86.83,729.62
LOG-24267,2025-06-16 03:35:42,Server-E,CRITICAL,91.74,402.81
LOG-24268,2026-03-28 18:41:42,Server-B,ERROR,85.96,346.14
LOG-24269,2025-09-03 11:11:42,Server-D,WARN,92.71,808.97
LOG-24270,2026-05-29 10:30:16,Server-C,WARN,98.22,1961.2
LOG-24271,2026-04-13 05:58:43,Server-B,ERROR,92.69,1504.14
LOG-24272,2025-10-11 22:58:46,Server-A,CRITICAL,98.17,1818.53
LOG-24273,2026-03-14 11:54:12,Server-A,ERROR,88.51,890.79
LOG-24274,2026-03-22 14:01:23,Server-D,WARN,99.96,1627.72
LOG-24275,2025-06-13 18:10:29,Server-B,ERROR,98.05,1005.48
LOG-24276,2025-12-20 17:56:13,Server-E,ERROR,94.76,1850.16
LOG-24277,2025-08-24 04:01:01,Server-E,ERROR,96.64,511.82
LOG-24278,2026-05-10 14:06:27,Server-D,CRITICAL,99.34,171.91
LOG-24279,2025-06-29 12:34:30,Server-B,WARN,89.67,872.79
LOG-24280,2025-09-16 19:44:25,Server-E,WARN,86.35,1810.6
LOG-24281,2026-03-11 12:38:45,Server-D,CRITICAL,94.12,1922.37
LOG-24282,2026-04-05 13:56:32,Server-C,WARN,89.34,1294.47
LOG-24283,2025-09-28 17:12:30,Server-A,ERROR,85.84,55.19
LOG-24284,2025-08-04 06:09:10,Server-B,CRITICAL,90.61,363.37
LOG-24285,2026-02-26 19:03:43,Server-B,WARN,94.52,1450.18
LOG-24286,2026-05-31 12:24:25,Server-A,INFO,96.35,741.21
LOG-24287,2025-11-14 07:59:08,Server-C,WARN,94.02,939.93
LOG-24288,2025-07-04 23:42:37,Server-E,CRITICAL,90.5,675.74
LOG-24289,2025-12-03 18:04:02,Server-A,INFO,98.93,1271.04
LOG-24290,2026-06-04 15:34:08,Server-A,INFO,92.56,1491.33
LOG-24291,2025-09-29 18:00:16,Server-B,CRITICAL,88.67,1682.83
LOG-24292,2026-02-12 11:36:44,Server-A,WARN,94.62,1073.12
LOG-24293,2026-03-14 15:16:48,Server-B,INFO,95.88,1692.58
LOG-24294,2025-08-15 16:04:56,Server-E,WARN,87.95,362.35
LOG-24295,2026-04-11 22:35:40,Server-D,ERROR,91.1,260.57
LOG-24296,2025-08-18 12:21:44,Server-E,CRITICAL,90.93,1310.43
LOG-24297,2025-06-15 21:31:13,Server-A,INFO,87.57,1121.23
LOG-24298,2026-02-08 03:19:43,Server-B,INFO,90.18,1736.63
LOG-24299,2025-07-23 17:24:34,Server-A,INFO,95.01,1428.18
LOG-24300,2026-03-26 18:41:08,Server-B,INFO,92.32,726.37
LOG-24301,2025-08-06 08:26:52,Server-E,ERROR,92.55,605.44
LOG-24302,2025-06-19 15:27:44,Server-D,ERROR,91.36,1088.58
LOG-24303,2026-03-25 17:20:28,Server-E,ERROR,93.45,1493.41
LOG-24304,2026-04-05 15:32:38,Server-A,ERROR,96.74,1029.22
LOG-24305,2026-05-11 05:24:00,Server-B,ERROR,89.64,131.96
LOG-24306,2026-01-09 22:07:15,Server-C,INFO,91.43,1337.57
LOG-24307,2025-10-13 08:39:44,Server-B,INFO,88.2,144.11
LOG-24308,2025-11-10 13:16:46,Server-C,ERROR,94.18,309.53
LOG-24309,2025-10-10 20:40:14,Server-E,INFO,98.57,352.26
LOG-24310,2025-07-02 08:20:10,Server-E,CRITICAL,96.89,664.71
LOG-24311,2026-01-24 12:28:18,Server-C,ERROR,96.6,1889.85
LOG-24312,2025-09-28 23:50:30,Server-A,ERROR,93.45,975.52
LOG-24313,2025-06-07 23:43:48,Server-B,ERROR,99.87,1923.03
LOG-24314,2025-07-15 12:04:12,Server-C,ERROR,86.32,72.35
LOG-24315,2025-09-10 19:30:42,Server-C,CRITICAL,99.5,1783.08
LOG-24316,2026-04-04 20:02:33,Server-C,INFO,92.2,1956.46
LOG-24317,2025-08-28 17:52:40,Server-B,CRITICAL,98.35,921.7
LOG-24318,2026-05-02 19:01:06,Server-D,CRITICAL,87.77,566.89
LOG-24319,2026-03-08 20:17:51,Server-E,ERROR,91.37,1301.71
LOG-24320,2025-07-22 01:33:58,Server-A,CRITICAL,96.43,1384.34
LOG-24321,2026-01-29 07:56:29,Server-B,CRITICAL,88.77,481.85
LOG-24322,2025-06-23 08:43:25,Server-B,WARN,87.39,551.54
LOG-24323,2025-09-21 05:50:46,Server-C,ERROR,90.42,1307.33
LOG-24324,2025-09-16 17:10:18,Server-C,WARN,97.61,92.47
LOG-24325,2025-09-04 08:32:52,Server-C,WARN,99.81,1518.62
LOG-24326,2025-09-11 13:14:34,Server-A,WARN,88.18,893.41
LOG-24327,2025-10-31 11:06:15,Server-D,WARN,87.87,78.96
LOG-24328,2025-08-01 01:04:30,Server-A,WARN,99.86,1774.34
LOG-24329,2025-06-27 08:13:03,Server-A,ERROR,85.2,1995.41
LOG-24330,2025-07-14 19:40:52,Server-B,WARN,94.32,1450.03
LOG-24331,2025-08-03 04:42:55,Server-C,ERROR,92.73,846.74
LOG-24332,2025-07-19 13:51:58,Server-E,CRITICAL,94.7,653.01
LOG-24333,2026-04-09 05:24:42,Server-A,ERROR,87.65,1092.41
LOG-24334,2025-06-24 17:36:30,Server-D,ERROR,92.7,690.81
LOG-24335,2025-09-08 15:18:37,Server-E,ERROR,85.08,1369.07
LOG-24336,2026-04-06 16:05:17,Server-C,CRITICAL,96.05,1349.03
LOG-24337,2026-06-01 13:50:10,Server-E,WARN,87.28,1803.7
LOG-24338,2025-10-18 19:55:10,Server-A,WARN,88.99,506.06
LOG-24339,2025-08-22 16:25:54,Server-D,WARN,87.54,540.56
LOG-24340,2026-02-07 04:24:52,Server-D,CRITICAL,90.47,1359.91
LOG-24341,2025-06-21 06:44:10,Server-C,ERROR,88.48,100.52
LOG-24342,2025-10-21 09:30:08,Server-E,ERROR,95.53,1615.21
LOG-24343,2025-07-24 20:00:37,Server-D,INFO,85.05,153.78
LOG-24344,2026-01-16 16:33:19,Server-B,INFO,93.16,1863.98
LOG-24345,2025-10-18 17:13:41,Server-D,CRITICAL,88.1,191.47
LOG-24346,2025-12-06 21:45:13,Server-A,ERROR,97.42,102.8
LOG-24347,2026-05-24 11:39:55,Server-B,ERROR,87.58,709.32
LOG-24348,2025-07-22 03:54:21,Server-D,INFO,99.28,933.73
LOG-24349,2026-01-13 04:33:27,Server-D,WARN,89.97,1842.15
LOG-24350,2026-03-18 00:18:24,Server-C,CRITICAL,87.74,164.3
LOG-24351,2026-02-08 16:10:41,Server-A,CRITICAL,92.76,567.97
LOG-24352,2026-02-23 18:03:57,Server-C,ERROR,97.18,158.1
LOG-24353,2025-12-13 21:23:54,Server-B,WARN,93.82,744.14
LOG-24354,2025-11-28 14:04:31,Server-E,ERROR,94.57,91.83
LOG-24355,2025-08-10 01:25:10,Server-B,CRITICAL,99.87,1364.1
LOG-24356,2026-01-16 09:37:15,Server-E,WARN,92.51,1633.5
LOG-24357,2026-02-19 21:45:58,Server-E,WARN,97.59,1268.63
LOG-24358,2026-03-06 12:05:24,Server-B,WARN,89.67,1104.95
LOG-24359,2025-10-22 12:19:38,Server-A,INFO,85.63,1052.8
LOG-24360,2026-04-29 05:17:20,Server-D,ERROR,99.62,540.2
LOG-24361,2025-12-10 14:52:11,Server-E,INFO,89.51,155.4
LOG-24362,2026-04-10 02:58:30,Server-C,WARN,85.18,1474.12
LOG-24363,2025-09-30 12:48:38,Server-B,INFO,85.92,327.45
LOG-24364,2025-09-05 01:48:13,Server-D,WARN,94.33,1786.27
LOG-24365,2026-02-02 20:20:28,Server-D,INFO,86.39,1799.14
LOG-24366,2025-12-08 19:45:47,Server-A,WARN,87.38,677.54
LOG-24367,2026-01-05 16:54:50,Server-A,INFO,95.18,1587.05
LOG-24368,2025-07-15 21:18:41,Server-A,CRITICAL,99.33,1323.26
LOG-24369,2025-11-28 13:03:32,Server-D,INFO,98.63,1092.01
LOG-24370,2026-03-22 15:33:27,Server-A,WARN,87.16,1163.71
LOG-24371,2025-08-15 00:50:49,Server-D,CRITICAL,87.57,756.04
LOG-24372,2025-06-17 02:58:31,Server-A,WARN,97.78,930.33
LOG-24373,2025-08-26 07:47:20,Server-C,ERROR,95.98,1625.84
LOG-24374,2025-08-31 02:20:51,Server-D,CRITICAL,98.85,1111.86
LOG-24375,2025-09-22 21:17:00,Server-D,CRITICAL,90.56,1773.16
LOG-24376,2026-03-15 13:07:54,Server-E,WARN,95.86,1102.78
LOG-24377,2025-09-15 18:03:44,Server-B,ERROR,97.04,214.1
LOG-24378,2025-11-24 14:28:18,Server-A,INFO,96.72,621.68
LOG-24379,2026-03-29 13:20:45,Server-C,ERROR,95.73,1427.31
LOG-24380,2025-07-22 04:08:30,Server-E,WARN,91.92,1111.77
LOG-24381,2026-05-22 00:27:03,Server-A,CRITICAL,94.58,1279.89
LOG-24382,2026-01-13 07:42:53,Server-B,ERROR,95.2,497.63
LOG-24383,2026-03-01 16:40:56,Server-C,ERROR,85.5,63.89
LOG-24384,2025-09-05 11:49:37,Server-E,INFO,88.46,916.55
LOG-24385,2025-07-10 06:50:59,Server-B,CRITICAL,87.39,53.09
LOG-24386,2026-03-05 08:09:16,Server-B,ERROR,89.24,112.62
LOG-24387,2026-03-01 13:14:42,Server-C,CRITICAL,95.8,1106.55
LOG-24388,2025-07-08 20:03:52,Server-B,INFO,88.75,112.36
LOG-24389,2025-08-09 01:14:25,Server-B,CRITICAL,93.1,304.13
LOG-24390,2025-11-07 05:12:57,Server-A,ERROR,87.78,205.79
LOG-24391,2026-05-17 05:42:20,Server-D,ERROR,90.57,1028.19
LOG-24392,2026-03-19 17:42:49,Server-E,CRITICAL,91.81,1041.19
LOG-24393,2026-01-09 16:10:57,Server-B,WARN,98.01,550.23
LOG-24394,2026-03-26 07:26:42,Server-B,INFO,99.9,1179.85
LOG-24395,2025-09-30 14:39:37,Server-B,INFO,97.29,628.35
LOG-24396,2026-06-04 12:55:07,Server-B,WARN,94.73,57.38
LOG-24397,2025-11-29 01:42:13,Server-B,WARN,85.87,349.33
LOG-24398,2025-06-29 16:41:05,Server-C,WARN,99.63,1968.38
LOG-24399,2025-07-25 23:26:28,Server-C,INFO,96.37,1886.62
LOG-24400,2025-10-22 18:11:41,Server-C,ERROR,86.48,1828.63
LOG-24401,2026-02-23 09:06:39,Server-C,CRITICAL,91.72,1861.91
LOG-24402,2025-06-11 11:57:00,Server-A,INFO,97.76,383.2
LOG-24403,2025-10-06 04:16:43,Server-E,INFO,93.59,1230.08
LOG-24404,2026-01-06 04:41:05,Server-A,WARN,97.89,705.36
LOG-24405,2026-01-26 14:08:18,Server-E,CRITICAL,97.72,1322.63
LOG-24406,2025-10-30 00:12:13,Server-E,WARN,97.91,160.73
LOG-24407,2026-05-20 17:18:42,Server-A,CRITICAL,86.96,298.78
LOG-24408,2026-04-21 02:07:06,Server-B,CRITICAL,92.77,732.82
LOG-24409,2026-03-12 23:36:38,Server-E,INFO,86.76,1951.76
LOG-24410,2025-08-31 07:29:34,Server-E,ERROR,96.71,1135.41
LOG-24411,2025-06-09 22:19:53,Server-C,ERROR,91.39,1223.45
LOG-24412,2025-07-25 09:17:27,Server-E,CRITICAL,99.71,553.86
LOG-24413,2026-02-04 06:04:26,Server-E,CRITICAL,91.13,1074.52
LOG-24414,2025-10-15 06:01:03,Server-E,INFO,96.94,1386.44
LOG-24415,2025-07-30 13:11:40,Server-C,CRITICAL,93.72,1817.7
LOG-24416,2026-02-16 08:51:58,Server-C,WARN,95.59,1517.36
LOG-24417,2026-04-17 22:06:30,Server-B,CRITICAL,99.72,782.99
LOG-24418,2025-12-26 09:42:00,Server-E,CRITICAL,85.83,1572.78
LOG-24419,2025-06-15 17:49:06,Server-D,ERROR,89.37,285.84
LOG-24420,2025-09-29 18:31:29,Server-E,CRITICAL,95.93,386.65
LOG-24421,2025-09-24 05:07:17,Server-B,INFO,93.77,1890.33
LOG-24422,2025-08-20 04:10:43,Server-C,WARN,97.48,1300.76
LOG-24423,2026-03-09 07:00:50,Server-D,ERROR,94.74,648.35
LOG-24424,2026-04-11 12:14:26,Server-C,ERROR,85.12,1711.17
LOG-24425,2025-11-19 15:48:13,Server-B,ERROR,99.03,531.45
LOG-24426,2025-10-17 10:02:31,Server-A,WARN,91.55,1775.3
LOG-24427,2025-10-31 10:18:03,Server-D,CRITICAL,98.31,130.39
LOG-24428,2026-03-23 15:52:52,Server-B,ERROR,91.12,745.79
LOG-24429,2025-06-30 21:15:26,Server-C,INFO,95.2,620.94
LOG-24430,2025-06-29 01:14:49,Server-B,WARN,86.07,979.62
LOG-24431,2026-04-25 07:21:08,Server-A,WARN,88.51,1033.56
LOG-24432,2025-09-04 22:10:15,Server-D,INFO,95.42,1745.5
LOG-24433,2025-11-18 15:04:39,Server-A,CRITICAL,87.44,64.81
LOG-24434,2026-01-25 17:59:50,Server-E,INFO,86.31,640.99
LOG-24435,2026-01-03 19:31:52,Server-C,INFO,85.07,587.68
LOG-24436,2025-06-25 20:15:32,Server-D,CRITICAL,98.51,1016.44
LOG-24437,2026-05-23 07:00:42,Server-C,ERROR,97.96,540.58
LOG-24438,2026-03-08 07:44:49,Server-E,ERROR,90.89,1674.23
LOG-24439,2026-03-09 07:07:00,Server-D,INFO,95.89,1460.11
LOG-24440,2025-08-29 10:15:53,Server-B,ERROR,95.33,942.66
LOG-24441,2026-05-09 06:36:37,Server-C,INFO,86.12,1069.37
LOG-24442,2026-04-03 02:44:24,Server-D,WARN,87.83,97.09
LOG-24443,2025-11-15 21:55:57,Server-D,ERROR,97.11,1684.44
LOG-24444,2026-01-28 23:48:07,Server-B,WARN,93.32,87.72
LOG-24445,2026-05-18 21:48:48,Server-B,ERROR,88.45,1990.74
LOG-24446,2025-07-07 21:43:44,Server-A,ERROR,93.86,513.46
LOG-24447,2025-11-22 15:29:10,Server-D,WARN,98.25,652.88
LOG-24448,2026-01-15 10:43:48,Server-C,INFO,91.54,648.55
LOG-24449,2025-09-03 17:25:26,Server-D,INFO,98.21,1956.19
LOG-24450,2025-11-10 11:44:09,Server-D,WARN,94.23,911.77
LOG-24451,2025-11-07 02:13:54,Server-C,CRITICAL,91.85,1902.29
LOG-24452,2025-06-23 00:38:50,Server-D,CRITICAL,96.04,998.91
LOG-24453,2025-12-08 21:53:04,Server-D,CRITICAL,88.01,1565.76
LOG-24454,2025-06-20 19:18:45,Server-C,WARN,86.65,711.39
LOG-24455,2025-09-25 01:33:50,Server-A,INFO,92.75,1967.78
LOG-24456,2026-01-16 09:04:54,Server-A,INFO,87.83,1321.36
LOG-24457,2025-07-23 20:06:33,Server-A,ERROR,89.48,413.01
LOG-24458,2025-11-27 07:45:51,Server-B,INFO,86.63,1640.61
LOG-24459,2025-12-26 18:41:04,Server-D,WARN,91.88,941.32
LOG-24460,2026-02-01 06:39:06,Server-C,CRITICAL,85.16,1385.35
LOG-24461,2025-07-04 13:47:42,Server-D,ERROR,94.06,1298.84
LOG-24462,2025-12-11 00:25:06,Server-E,ERROR,90.34,373.81
LOG-24463,2025-12-19 07:36:45,Server-C,INFO,97.33,1626.14
LOG-24464,2025-11-20 13:15:46,Server-C,ERROR,96.2,1573.12
LOG-24465,2026-03-09 08:45:22,Server-D,INFO,97.59,781.35
LOG-24466,2026-02-20 14:22:04,Server-E,CRITICAL,88.05,1539.84
LOG-24467,2026-01-11 14:59:15,Server-A,WARN,91.17,1955.06
LOG-24468,2026-05-10 19:58:59,Server-E,ERROR,87.4,308.71
LOG-24469,2026-01-18 07:15:24,Server-B,INFO,95.36,532.92
LOG-24470,2025-09-05 18:23:30,Server-B,ERROR,96.51,1964.05
LOG-24471,2026-05-22 07:55:20,Server-D,INFO,95.17,1193.99
LOG-24472,2025-08-26 23:22:54,Server-E,INFO,87.13,183.64
LOG-24473,2025-10-09 10:00:03,Server-C,WARN,92.75,961.11
LOG-24474,2026-01-02 03:29:37,Server-B,WARN,98.94,127.57
LOG-24475,2025-08-12 06:37:12,Server-D,CRITICAL,91.89,1736.62
LOG-24476,2026-02-09 02:59:32,Server-D,WARN,87.37,570.36
LOG-24477,2025-12-11 14:28:12,Server-D,WARN,98.22,820.09
LOG-24478,2025-09-24 14:07:38,Server-D,CRITICAL,91.34,840.57
LOG-24479,2025-08-11 13:47:17,Server-A,CRITICAL,92.45,1938.58
LOG-24480,2026-02-12 10:00:52,Server-C,WARN,90.75,198.25
LOG-24481,2026-05-08 12:06:06,Server-C,CRITICAL,89.59,507.96
LOG-24482,2026-02-25 15:22:47,Server-A,INFO,87.58,135.26
LOG-24483,2025-06-11 09:26:46,Server-A,CRITICAL,93.55,1354.51
LOG-24484,2026-05-25 08:58:34,Server-E,CRITICAL,99.36,1977.73
LOG-24485,2025-09-05 01:41:54,Server-B,INFO,90.73,1099.57
LOG-24486,2025-10-26 06:55:36,Server-C,CRITICAL,98.09,1495.05
LOG-24487,2026-03-08 15:27:16,Server-B,CRITICAL,87.54,971.88
LOG-24488,2026-03-20 00:42:17,Server-C,CRITICAL,89.54,991.89
LOG-24489,2025-10-28 09:57:22,Server-C,ERROR,91.44,1646.4
LOG-24490,2025-11-28 21:17:24,Server-A,ERROR,92.69,1314.82
LOG-24491,2025-08-29 14:45:02,Server-A,INFO,98.9,726.46
LOG-24492,2025-06-14 20:55:06,Server-E,CRITICAL,97.09,1120.16
LOG-24493,2026-05-24 13:47:30,Server-D,INFO,91.74,366.12
LOG-24494,2025-12-21 11:05:42,Server-D,WARN,86.03,1222.4
LOG-24495,2025-12-20 15:39:30,Server-A,WARN,91.86,681.66
LOG-24496,2026-05-28 14:22:47,Server-B,CRITICAL,95.59,1859.05
LOG-24497,2025-11-26 13:06:41,Server-E,ERROR,92.62,1052.02
LOG-24498,2025-12-03 12:49:14,Server-B,WARN,99.73,1910.03
LOG-24499,2025-07-04 09:45:28,Server-D,INFO,94.21,1647.34
LOG-24500,2025-12-26 11:08:38,Server-C,INFO,87.78,1442.94
LOG-24501,2026-03-16 20:43:32,Server-D,CRITICAL,96.56,670.5
LOG-24502,2025-08-11 03:16:01,Server-E,INFO,93.12,732.01
LOG-24503,2026-04-23 01:21:51,Server-B,CRITICAL,96.94,670.95
LOG-24504,2025-09-08 17:40:28,Server-B,INFO,86.86,1236.77
LOG-24505,2025-12-30 04:36:05,Server-E,ERROR,97.2,1850.21
LOG-24506,2026-02-05 12:11:48,Server-E,WARN,86.95,1629.96
LOG-24507,2026-05-29 02:27:35,Server-C,INFO,99.0,310.35
LOG-24508,2026-03-19 05:01:37,Server-C,ERROR,94.4,752.12
LOG-24509,2025-10-30 18:14:54,Server-E,CRITICAL,98.41,1184.44
LOG-24510,2025-08-24 04:57:26,Server-C,ERROR,91.32,931.63
LOG-24511,2025-08-07 07:47:54,Server-C,WARN,98.66,1080.76
LOG-24512,2025-12-28 17:57:49,Server-A,CRITICAL,85.85,1068.06
LOG-24513,2025-10-31 00:24:19,Server-B,WARN,87.69,1298.4
LOG-24514,2026-01-13 19:11:58,Server-D,WARN,87.67,1119.02
LOG-24515,2025-11-24 15:48:15,Server-D,ERROR,93.42,1699.04
LOG-24516,2025-11-12 18:02:19,Server-A,WARN,90.43,361.02
LOG-24517,2026-06-02 03:44:34,Server-B,INFO,93.75,1426.97
LOG-24518,2026-02-05 21:27:46,Server-D,CRITICAL,98.9,1101.47
LOG-24519,2026-03-10 01:24:50,Server-B,ERROR,89.99,827.8
LOG-24520,2026-01-30 15:56:55,Server-D,WARN,89.01,1408.61
LOG-24521,2026-04-25 05:25:21,Server-C,INFO,97.95,1667.36
LOG-24522,2026-02-15 18:14:15,Server-D,INFO,96.64,688.48
LOG-24523,2026-02-28 11:44:51,Server-A,INFO,88.17,338.03
LOG-24524,2026-02-18 19:44:51,Server-E,CRITICAL,85.49,619.87
LOG-24525,2025-12-09 13:18:36,Server-E,ERROR,86.93,1322.37
LOG-24526,2025-08-17 11:14:23,Server-E,WARN,97.43,633.43
LOG-24527,2025-06-29 22:50:17,Server-C,ERROR,96.68,1085.38
LOG-24528,2025-10-22 21:34:28,Server-C,CRITICAL,94.15,871.3
LOG-24529,2026-03-05 19:57:15,Server-E,CRITICAL,90.62,634.82
LOG-24530,2026-04-22 12:02:03,Server-A,WARN,86.5,310.9
LOG-24531,2025-06-29 03:30:41,Server-E,INFO,89.97,936.06
LOG-24532,2025-08-21 21:03:31,Server-C,CRITICAL,92.99,1880.87
LOG-24533,2025-12-22 04:36:53,Server-C,INFO,88.67,1677.68
LOG-24534,2026-02-23 19:36:06,Server-D,CRITICAL,93.58,414.1
LOG-24535,2025-07-04 09:03:06,Server-C,INFO,92.2,162.32
LOG-24536,2025-07-03 06:05:32,Server-D,CRITICAL,92.9,205.06
LOG-24537,2026-05-11 16:51:19,Server-E,ERROR,94.52,1051.18
LOG-24538,2025-11-29 16:41:27,Server-D,ERROR,99.43,696.19
LOG-24539,2025-07-04 04:10:04,Server-E,CRITICAL,87.87,726.59
LOG-24540,2026-01-07 01:04:42,Server-E,ERROR,96.89,964.24
LOG-24541,2025-10-12 14:29:40,Server-E,INFO,91.86,1512.53
LOG-24542,2025-11-17 15:44:02,Server-A,WARN,91.39,609.61
LOG-24543,2025-06-30 09:40:00,Server-E,ERROR,92.37,940.19
LOG-24544,2026-01-16 05:58:14,Server-E,INFO,86.55,1965.61
LOG-24545,2025-12-19 20:27:42,Server-E,WARN,85.76,1716.59
LOG-24546,2026-02-10 02:22:29,Server-B,ERROR,91.57,751.01
LOG-24547,2025-10-10 14:58:31,Server-A,INFO,88.22,837.94
LOG-24548,2025-10-21 18:05:22,Server-B,WARN,93.06,64.58
LOG-24549,2025-09-08 16:01:11,Server-B,CRITICAL,92.28,1810.24
LOG-24550,2026-06-01 17:11:58,Server-D,WARN,87.12,519.87
LOG-24551,2026-03-10 12:52:03,Server-B,WARN,95.66,1746.52
LOG-24552,2026-01-17 06:01:49,Server-C,WARN,93.33,1558.5
LOG-24553,2025-07-02 10:30:05,Server-B,ERROR,97.22,547.24
LOG-24554,2025-09-02 02:42:57,Server-D,WARN,98.31,1463.14
LOG-24555,2026-05-06 17:04:43,Server-B,WARN,91.91,265.56
LOG-24556,2026-02-21 13:54:00,Server-C,ERROR,99.87,245.6
LOG-24557,2025-09-03 12:26:47,Server-E,CRITICAL,96.0,649.01
LOG-24558,2026-01-23 21:28:21,Server-B,INFO,94.05,1230.89
LOG-24559,2025-07-20 14:59:25,Server-C,WARN,86.29,772.09
LOG-24560,2025-08-23 13:27:26,Server-E,ERROR,98.99,1264.61
LOG-24561,2026-06-02 17:44:57,Server-A,ERROR,86.1,800.22
LOG-24562,2026-03-15 18:38:41,Server-E,ERROR,93.06,608.63
LOG-24563,2025-12-06 21:07:27,Server-A,INFO,91.67,1984.28
LOG-24564,2026-03-16 03:52:58,Server-E,WARN,94.8,1519.69
LOG-24565,2026-03-06 12:21:23,Server-A,ERROR,90.14,130.75
LOG-24566,2025-12-20 20:17:41,Server-E,ERROR,91.49,439.57
LOG-24567,2026-05-21 07:42:38,Server-B,CRITICAL,98.04,1614.76
LOG-24568,2026-05-22 06:58:19,Server-D,WARN,89.81,52.5
LOG-24569,2025-11-12 13:39:02,Server-D,ERROR,94.24,1743.41
LOG-24570,2025-07-21 07:56:12,Server-B,INFO,98.82,1527.93
LOG-24571,2026-05-30 07:01:12,Server-D,WARN,95.49,400.45
LOG-24572,2026-02-24 22:15:11,Server-B,ERROR,92.03,1995.72
LOG-24573,2025-06-28 21:18:14,Server-B,ERROR,87.82,1872.22
LOG-24574,2026-06-04 13:13:29,Server-C,WARN,98.36,801.78
LOG-24575,2025-06-22 01:03:29,Server-D,INFO,86.09,1088.58
LOG-24576,2025-11-29 14:01:05,Server-E,CRITICAL,90.17,451.83
LOG-24577,2025-07-21 03:02:19,Server-D,WARN,98.02,1127.45
LOG-24578,2025-12-18 17:21:50,Server-A,WARN,90.65,1490.06
LOG-24579,2026-02-02 23:45:49,Server-D,CRITICAL,97.0,811.8
LOG-24580,2025-11-03 17:02:50,Server-C,WARN,87.77,1611.95
